상품명,거래량,최근거래가,발매일,발매일로부터현재까지일,발매가,색상개수,최고거래가,최고거래성사일,최저거래가,최저거래성사일,관심,스타일,가격변동성,수익률,콜라보,브랜드_Adidas,브랜드_Asics,브랜드_Converse,브랜드_Jordan,브랜드_Mihara Yasuhiro,브랜드_New Balance,브랜드_Nike,브랜드_Puma,브랜드_Salomon,브랜드_Vans
나이키 에어 덩크 점보 포톤 더스트,4.516990339,3.426142609,2023-02-24,19.83124304,3.963730634,4,2.870897971,2024-01-29,3.684989655,2023-11-14,16.49933827,2.910392691,1098.329565,16.90686013,0,0,0,0,0,0,0,1,0,0,0
나이키 덩크 로우 베이지 레드,4.861666487,3.460732455,2023-02-07,20.11141682,3.968809934,2,2.87577474,2023-12-19,3.720836711,2023-07-20,19.55331548,3.304686895,991.7463673,28.77130974,0,0,0,0,0,0,0,1,0,0,0
나이키 에어포스 1 '07 라이트 스모크 그레이 미드나잇 네이비,4.408071121,3.458618379,2023-01-31,20.22481142,3.979774284,2,2.879238758,2023-12-20,3.762177165,2023-05-20,19.46917158,3.229903684,676.3442617,32.50748346,0,0,0,0,0,0,0,1,0,0,0
나이키 SB 덩크 로우 프로 블랙 화이트,4.294119153,3.44151847,2023-01-19,20.41663843,3.959586,3,2.875728332,2023-03-15,3.74117618,2023-09-02,14.6541091,3.332346865,770.7030838,36.23374893,0,0,0,0,0,0,0,1,0,0,0
나이키 덩크 로우 레트로 화이트 퓨어 플래티넘,4.561153867,3.436582598,2022-11-19,21.34592647,3.963690907,2,2.871948253,2023-02-21,3.699893806,2023-12-15,18.56867727,2.736732394,1024.973712,20.16018972,0,0,0,0,0,0,0,1,0,0,0
나이키 에어 줌 GT 컷 2 서밋 화이트 메탈릭 골드,3.55907872,3.457996313,2023-01-11,20.54277905,3.9829695,2,2.876271394,2023-12-10,3.74117618,2023-05-14,9.815299238,1.304341822,798.627843,18.8410237,0,0,0,0,0,0,0,1,0,0,0
나이키 에어 줌 페가수스 39 화이트 그레이 포그,3.885011279,3.431982495,2022-04-28,24.03780986,3.968809934,3,2.867003917,2023-02-28,3.727940462,2023-01-20,11.35119027,0.672240797,501.9665713,-1.817118983,0,0,0,0,0,0,0,1,0,0,0
나이키 터미네이터 하이 노블 그린,3.751428901,3.408367904,2023-01-26,20.30512743,3.9675446,3,2.875300685,2023-01-25,3.699893806,2023-12-08,14.60772871,2.549160899,1135.32718,28.13205441,0,0,0,0,0,0,0,1,0,0,0
나이키 x 슬램잼 에어포스 1 로우 SP 블랙 앤 오프 느와르,4.035636865,3.43902829,2023-01-17,20.44830231,3.9829695,2,2.876659899,2023-11-29,3.732135525,2023-08-02,16.14643491,2.983066869,920.0008272,20.19109517,1,0,0,0,0,0,0,1,0,0,0
나이키 x 와이 쏘 새드? SB 덩크 로우 프로 코스탈 블루,4.878439004,3.458495247,2022-11-10,21.47709758,3.959586,3,2.879860245,2024-03-12,3.760158883,2022-11-18,18.3788103,4.250618028,743.5860117,53.96939117,1,0,0,0,0,0,0,1,0,0,0
나이키 x 앰부쉬 에어 어저스트 포스 SP 유니버시티 블루 앤 하바네로 레드,3.930786289,3.450377851,2022-10-18,21.80601195,4.00348707,2,2.876227261,2022-11-19,3.720836711,2023-09-08,15.55799261,3.048673513,1009.753028,-4.659793354,1,0,0,0,0,0,0,1,0,0,0
나이키 르브론 20 EP 브레드,4.175168321,3.450033455,2022-10-11,21.90438578,3.990177853,4,2.878571588,2023-01-29,3.762177165,2024-02-16,10.62485511,2.229786259,635.3276524,20.91502688,0,0,0,0,0,0,0,1,0,0,0
나이키 x 언더커버 에어포스 1 로우 SP 화이트,4.233758511,3.432312562,2022-10-14,21.86232191,3.977411166,4,2.876048727,2022-10-13,3.706008016,2023-09-11,16.83935205,3.089095643,1118.510346,22.67344968,1,0,0,0,0,0,0,1,0,0,0
나이키 에어포스 1 '07 LV8 포장마차,4.935456809,3.439287488,2022-09-25,22.12633802,3.959586,2,2.880717957,2022-09-19,3.724915363,2023-12-29,20.09305505,4.426686836,1145.655508,58.33356955,0,0,0,0,0,0,0,1,0,0,0
나이키 x 르브론 제임스 x 프루이티 페블스 덩크 로우 QS 하바네로 레드,4.808743925,3.426542104,2022-11-08,21.50605447,3.963730634,3,2.876271394,2022-11-03,3.699893806,2023-07-20,16.640798,4.035548794,1164.770702,34.80032865,1,0,0,0,0,0,0,1,0,0,0
나이키 x 스투시 에어맥스 2013 싸이킥 핑크,4.43376196,3.458618379,2022-08-06,22.79558151,3.992335303,2,2.884385901,2024-01-07,3.77804291,2023-10-26,20.21521199,4.116410393,762.7439332,43.91827416,1,0,0,0,0,0,0,1,0,0,0
나이키 에어맥스 97 OG 메탈릭 실버 앤 클로린 블루,4.117817117,3.445911338,2022-07-29,22.89945361,3.985507349,2,2.873785965,2024-01-07,3.746307941,2023-08-13,14.3110794,3.048673513,595.0261028,8.12272918,0,0,0,0,0,0,0,1,0,0,0
나이키 x 마틴 로즈 샥스 MR4 화이트,3.081869493,3.475257776,2022-07-07,23.18084345,4.0033101,2,2.888362823,2023-10-05,3.775825081,2022-08-23,13.53420168,2.857238046,1036.451357,54.89141461,1,0,0,0,0,0,0,1,0,0,0
(W) 나이키 덩크 로우 넥스트 네이쳐 팬텀,4.900117591,3.412273705,2022-08-03,22.83463253,3.955054933,4,2.874597259,2023-01-27,3.701176306,2024-03-13,19.83570787,3.799213188,1104.344577,35.80501644,0,0,0,0,0,0,0,1,0,0,0
나이키 ACG 로우케이트 카카오 와우,4.299872156,3.437967113,2022-07-18,23.04091696,3.955054933,4,2.87320785,2023-03-22,3.728666846,2022-10-05,17.3315583,3.332346865,798.627843,30.93069523,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 덩크 로우 디스럽트 2 블랙 화이트,4.819026052,3.429921816,2022-07-01,23.25653395,3.959586,3,2.877114593,2023-01-02,3.716375725,2024-03-13,18.87251475,3.638306584,1079.90769,41.66489749,0,0,0,0,0,0,0,1,0,0,0
나이키 x 자크뮈스 에어 휴마라 LX 에일 브라운 앤 골드,4.615377431,3.457357777,2022-08-05,22.80861179,3.9829695,2,2.884558322,2023-06-09,3.763148752,2023-06-03,19.22203291,4.048411685,971.0190794,54.76068261,1,0,0,0,0,0,0,1,0,0,0
나이키 에어포스 1 '07 화이트 클로로필,3.775448975,3.428465572,2022-05-31,23.64075109,3.958002652,2,2.873148261,2022-12-17,3.720836711,2023-10-18,15.78400296,1.656452944,882.1228171,28.41212141,0,0,0,0,0,0,0,1,0,0,0
나이키 에어포스 1 '07 LX 페일 바닐라,4.670472135,3.422297631,2022-05-08,23.91873701,3.963730634,3,2.873729561,2022-05-07,3.727940462,2023-09-08,19.47359608,3.686519335,831.2818087,25.8370083,0,0,0,0,0,0,0,1,0,0,0
나이키 덩크 로우 레트로 SE 바버샵 그레이,5.00118305,3.439798842,2022-04-20,24.13231039,3.959586,2,2.872533342,2024-03-18,3.719101726,2023-10-27,16.16416807,4.256571979,873.7022567,25.17400442,0,0,0,0,0,0,0,1,0,0,0
나이키 x 오프화이트 블레이저 로우 '77 블랙 앤 일렉트로 그린,4.84943212,3.419942013,2022-04-08,24.27282571,3.971072721,2,2.879890218,2022-04-07,3.711462713,2023-03-05,17.34296357,4.413385593,1204.595593,43.1372509,1,0,0,0,0,0,0,1,0,0,0
나이키 에어포스 1 '07 프리미엄 카라비너 레드,4.762223058,3.458618379,2022-03-01,24.70840626,3.98435814,3,2.876702127,2023-04-30,3.748659404,2022-08-30,20.27239899,3.529004587,723.8540463,19.17343265,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 와플 트레이너 2 화이트 블랙,4.362773797,3.408367904,2021-01-01,28.83792688,3.944531295,3,2.864641334,2023-08-07,3.698578765,2023-12-26,13.90887981,1.898699836,760.1646153,13.42005648,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 에어포스 1 폰탄카 핑크 폼,4.414928189,3.454477132,2021-08-19,26.74230126,3.973714187,2,2.881982066,2024-04-12,3.750886156,2022-10-28,21.2036552,3.345745668,973.4351957,50.54453861,0,0,0,0,0,0,0,1,0,0,0
나이키 x 언더커버 갸쿠소우 줌X 베이퍼플라이 넥스트% 유니버시티 레드,3.639757934,3.466385021,2021-07-16,27.07100091,4.00645625,2,2.884385901,2023-07-05,3.754615531,2023-11-07,11.86623152,2.159737683,1051.156746,29.80902158,1,0,0,0,0,0,0,1,0,0,0
나이키 에어포스 1 '07 화이트 검 라이트 브라운,4.841294636,3.44897192,2021-10-01,26.31577688,3.959586,3,2.874854097,2023-07-16,3.743302908,2021-11-02,20.72985988,3.345745668,696.4866183,33.02688138,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 데이브레이크 페일 아이보리 라이트 지트론 브라이트 망고,4.581287247,3.456028071,2020-12-01,29.0998211,3.950066949,2,2.876702127,2023-03-08,3.732135525,2021-08-26,14.79427466,2.703019661,921.9335862,48.38574783,0,0,0,0,0,0,0,1,0,0,0
나이키 x 사카이 베이퍼와플 스트링 & 블랙 빌런 레드,5.105661859,3.485714446,2020-12-17,28.96519174,3.985507349,2,2.888561246,2023-06-13,3.796094158,2021-12-14,17.98929191,0.672240797,769.5070199,79.04960293,1,0,0,0,0,0,0,1,0,0,0
나이키 에어 베이퍼맥스 플라이니트 3.0 트리플 블랙,4.710709239,3.468074487,2019-03-24,33.60726417,3.994046129,2,2.885242948,2022-05-24,3.774663401,2020-04-15,16.32351597,4.265388115,867.1994568,46.67638466,0,0,0,0,0,0,0,1,0,0,0
나이키 에어맥스 플러스 화이트,3.842692158,3.450033455,2019-01-02,34.12027323,3.981400609,2,2.871948253,2024-04-26,3.73836282,2024-01-21,13.70747589,2.504832088,609.7842331,5.371569512,0,0,0,0,0,0,0,1,0,0,0
나이키 SB 덩크 로우 프로 네이비 검,2.733831354,3.431311201,2024-01-16,11.98421674,3.959586,3,2.865934357,2024-03-26,3.74117618,2024-05-11,8.050946942,2.229786259,249.23495,5.161232177,0,0,0,0,0,0,0,1,0,0,0
나이키 덩크 로우 SP 브라질 2024,3.519657632,3.439798842,2024-02-02,11.28760725,3.959586,3,2.876227261,2024-02-02,3.759462586,2024-05-17,10.99903732,2.857238046,533.9077392,38.13765602,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 덩크 로우 골지 그린,3.486519638,3.429202407,2024-01-23,11.70542873,3.971072721,3,2.870216898,2024-02-02,3.735357567,2024-04-21,13.62179214,1.898699836,561.061241,8.909596522,0,0,0,0,0,0,0,1,0,0,0
나이키 메트콘 9 올리브 루미너스 그린,3.310675444,3.445911338,2023-08-03,16.76403497,3.981400609,4,2.868808082,2024-01-18,3.749114343,2024-03-23,7.261513085,0.672240797,273.0044456,-20.6159697,0,0,0,0,0,0,0,1,0,0,0
나이키 에어포스 1 '07 프리미엄 바로크 브라운 코코넛 밀크,2.712252133,3.448053064,2024-01-02,12.51234885,3.97952091,3,2.874854097,2024-03-02,3.755009723,2024-05-06,10.85776743,0.672240797,522.6606014,16.89358655,0,0,0,0,0,0,0,1,0,0,0
나이키 에어포스 1 '07 LX 애션 슬레이트,2.712252133,3.443361374,2024-01-01,12.54870394,3.9675446,1,2.868450281,2024-01-02,3.746307941,2024-05-14,10.68613529,1.304341822,298.6071173,6.235047968,0,0,0,0,0,0,0,1,0,0,0
나이키 x 파워퍼프걸 SB 덩크 로우 프로 QS 버블스,4.103858804,3.473380346,2023-12-15,13.14210514,3.9675446,2,2.883500862,2024-03-27,3.773706856,2024-01-02,12.53490788,3.213862051,770.5036862,65.56672289,1,0,0,0,0,0,0,1,0,0,0
나이키 KD 16 NRG EP 핑크 폼 피어스 핑크,3.546305999,3.47791072,2023-10-27,14.64408913,3.977411166,4,2.884227378,2024-03-13,3.775595676,2024-04-18,10.43393405,1.304341822,789.3407851,58.93124452,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 덩크 로우 세일 디퓨즈드 타우페,3.65363005,3.447485916,2023-10-25,14.70009438,3.959586,3,2.873785965,2024-02-14,3.754217492,2023-11-20,14.25370306,1.304341822,471.9869592,29.30665654,0,0,0,0,0,0,0,1,0,0,0
나이키 x 슈프림 에어 줌 코트포짓 SP 화이트 유니버시티 레드,3.191494435,3.46193689,2023-10-19,14.86599722,3.981400609,3,2.876271394,2023-10-31,3.762177165,2024-03-06,12.49513768,2.352563982,491.6675512,20.14782219,1,0,0,0,0,0,0,1,0,0,0
나이키 에어맥스 1 ’86 다크 옵시디언 앤 유니버시티 레드,3.618120936,3.433597295,2023-09-08,15.92442313,3.97435153,4,2.871948253,2023-09-17,3.733452142,2024-02-20,10.49880447,2.082384297,676.910944,11.70029886,0,0,0,0,0,0,0,1,0,0,0
나이키 에어맥스 1 '86 오리지널 골프 화이트 블랙,2.50183296,3.435128174,2023-06-01,18.0805505,3.97435153,2,2.871259233,2023-08-30,3.735357567,2024-05-17,7.498833867,1.304341822,615.5842591,9.472693221,0,0,0,0,0,0,0,1,0,0,0
나이키 x 앰부쉬 에어 모어 업템포 로우 비비드 설퍼 앤 라임스톤,4.17713966,3.460732455,2023-08-04,16.74167365,3.992335303,2,2.881143144,2023-10-14,3.774663401,2024-03-16,15.67658741,3.670861707,598.2528017,29.00086216,1,0,0,0,0,0,0,1,0,0,0
(W) 나이키 덩크 로우 토탈 오렌지,3.35778947,3.431982495,2023-08-09,16.62909145,3.971072721,2,2.874226543,2023-09-13,3.728666846,2024-04-02,10.57500718,1.499690641,846.1533699,21.65598321,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 에어포스 1 '07 에센셜 화이트 파인 그린,3.070642876,3.423193431,2023-07-15,17.17952397,3.959586,2,2.870448512,2023-11-04,3.684989655,2024-02-21,11.71177279,1.898699836,1084.730876,18.72332684,0,0,0,0,0,0,0,1,0,0,0
나이키 x 마틴 로즈 샥스 MR4 세이프티 오렌지,4.064063755,3.475828368,2023-07-27,16.91915167,3.990177853,3,2.883500862,2024-05-06,3.783974778,2023-11-10,13.58371142,3.629893949,601.4867571,41.64426397,1,0,0,0,0,0,0,1,0,0,0
나이키 에어포스 1 '07 세일 유니버시티 레드,3.723108073,3.406237537,2023-06-25,17.59897046,3.957418037,2,2.874280324,2024-02-08,3.710418409,2024-01-29,12.83537177,2.549160899,1023.851317,32.74860461,0,0,0,0,0,0,0,1,0,0,0
나이키 x 드레이크 녹타 글라이드 블랙 화이트 클리어,4.029989111,3.44985952,2023-09-15,15.75215524,3.977411166,4,2.878254848,2024-04-16,3.762177165,2023-10-08,14.70412079,3.466295496,615.5842591,30.70720063,1,0,0,0,0,0,0,1,0,0,0
나이키 에어 모어 업템포 포톤 더스트,3.599271275,3.447865368,2023-05-05,18.59702123,3.985507349,4,2.874280324,2023-07-18,3.728666846,2023-05-27,10.10333314,1.996108559,848.6426253,9.860283454,0,0,0,0,0,0,0,1,0,0,0
나이키 에어포스 1 로우 컬러 오브 더 먼스 스피드 옐로우,3.533172204,3.424491394,2023-05-04,18.61567492,3.9675446,3,2.87320785,2023-04-28,3.724127396,2024-04-04,11.71628008,2.352563982,849.8883939,21.13689991,0,0,0,0,0,0,0,1,0,0,0
나이키 에어맥스 펄스 팬텀,3.783171766,3.433909931,2023-03-26,19.31913916,3.97435153,4,2.868895857,2023-05-03,3.709351693,2024-01-01,11.59718692,2.406973104,821.2237118,0.521425181,0,0,0,0,0,0,0,1,0,0,0
나이키 에어맥스 페니 1 퓨어 플래티넘,3.226152418,3.426542104,2023-04-27,18.74534904,3.985507349,3,2.867987271,2023-05-10,3.715431824,2024-05-03,11.97680797,1.787027315,713.2019262,-45.72853137,0,0,0,0,0,0,0,1,0,0,0
나이키 에어포스 1 로우 유니티 세일 라이트 크림,3.618120936,3.454477132,2023-01-04,20.65204206,3.971072721,4,2.874280324,2024-03-19,3.734096313,2023-05-01,16.47876362,1.046711732,785.5180259,21.83287817,0,0,0,0,0,0,0,1,0,0,0
나이키 x 언인터럽티드 르브론 20 EP 블랙 하이퍼 로얄,3.726023115,3.45837148,2023-04-06,19.12528227,3.990177853,4,2.8775101,2023-05-16,3.750886156,2023-06-24,11.45943085,2.159737683,738.2895125,17.07243105,1,0,0,0,0,0,0,1,0,0,0
(W) 나이키 에어포스 1 프리미엄 MF 서밋 화이트,3.610674068,3.417401966,2023-06-22,17.6604162,3.9675446,3,2.868808082,2023-05-20,3.720836711,2023-11-05,12.97227265,1.996108559,685.244955,7.416169904,0,0,0,0,0,0,0,1,0,0,0
나이키 에어맥스 스콜피온 플라이니트 블랙 앤 유니버시티 레드,3.667089063,3.455891036,2023-04-04,19.16078443,4.001714965,2,2.879554867,2023-05-20,3.762177165,2024-01-14,10.32063399,1.499690641,695.7220674,14.34552444,0,0,0,0,0,0,0,1,0,0,0
나이키 에어맥스 스콜피온 플라이니트 베얼리 볼트,3.614412684,3.457228025,2023-03-01,19.74750255,4.001714965,4,2.879860245,2023-06-15,3.751317572,2024-02-15,9.391333224,2.45756849,860.2993512,15.50989365,0,0,0,0,0,0,0,1,0,0,0
나이키 에어맥스 1 크레이프,3.646747114,3.43902829,2023-02-25,19.81454462,3.977411166,3,2.871259233,2023-03-08,3.735357567,2024-02-14,10.88649591,2.159737683,615.5842591,6.736133636,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 에어포스 1 '07 서밋 화이트 퓨어 플래티넘,3.481589219,3.425327899,2023-02-01,20.20868068,3.973521245,2,2.872146801,2023-12-15,3.732135525,2023-10-16,13.94647048,2.159737683,704.1513317,13.01784983,0,0,0,0,0,0,0,1,0,0,0
나이키 덩크 로우 레트로 나이트 마룬 앤 미디움 소프트 핑크,4.5033898,3.42406464,2023-02-10,20.06247303,3.959586,2,2.874280324,2024-03-16,3.720836711,2023-07-20,19.31260608,3.31866452,930.3283706,31.0033168,0,0,0,0,0,0,0,1,0,0,0
나이키 덩크 로우 애플 그린 앤 옐로우 스트라이크,4.126857586,3.41037597,2023-03-09,19.6122069,3.955054933,3,2.870524677,2023-03-04,3.699893806,2024-01-19,13.55077445,2.910392691,974.5342564,22.36604299,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 덩크 로우 펄 핑크,4.775910796,3.444666404,2023-01-01,20.69855822,3.963849616,3,2.873148261,2024-01-20,3.732135525,2023-10-04,19.85969835,3.408852752,754.0286138,23.84039983,0,0,0,0,0,0,0,1,0,0,0
나이키 카이리 로우 5 EP 블랙 브라이트 크림슨,3.081869493,3.43902829,2022-10-31,21.62119598,3.96891682,3,2.864641334,2024-04-13,3.727940462,2023-05-28,9.584990231,0,384.1717245,-26.74848697,0,0,0,0,0,0,0,1,0,0,0
나이키 에어맥스 97 OG 메탈릭 골드 2023,3.52420608,3.432961898,2023-01-13,20.51137204,3.985507349,3,2.875104626,2023-01-12,3.734731378,2024-04-11,10.31384584,1.787027315,818.3593333,12.70370808,0,0,0,0,0,0,0,1,0,0,0
나이키 줌X 베이퍼플라이 넥스트% 2 토탈 오렌지,4.061440814,3.460844544,2022-09-30,22.05740443,3.996345133,4,2.876271394,2023-05-01,3.765325836,2023-07-25,11.0648197,2.406973104,437.8817755,6.928195155,0,0,0,0,0,0,0,1,0,0,0
나이키 SB 덩크 로우 샌디,4.685872879,3.43902829,2022-12-17,20.92841689,3.963730634,3,2.879890218,2022-12-14,3.74117618,2024-01-30,18.21080358,4.156530079,974.5342564,50.0870702,0,0,0,0,0,0,0,1,0,0,0
나이키 x 빌리 아일리시 에어포스 1 로우 '07 SP 머쉬룸,4.427256036,3.462568521,2022-12-14,20.97385643,3.977411166,3,2.879890218,2023-02-27,3.769613496,2024-01-05,19.4314078,3.670861707,599.5095891,37.30848491,1,0,0,0,0,0,0,1,0,0,0
나이키 에어포스 1 로우 레트로 컬러 오브 더 먼스 화이트 메탈릭 실버,4.252002994,3.430275213,2022-12-03,21.13899652,3.971072721,3,2.875055012,2023-08-14,3.737185042,2023-09-29,17.48765904,3.069190258,786.3221755,24.42947579,0,0,0,0,0,0,0,1,0,0,0
나이키 x 슈프림 에어맥스 98 TL 화이트,4.08816509,3.462980227,2022-11-03,21.57814565,3.987671756,1,2.884420694,2024-05-14,3.769613496,2022-12-28,15.73713079,2.959697523,884.6555367,48.95703993,1,0,0,0,0,0,0,1,0,0,0
나이키 x 앰부쉬 에어 어저스트 포스 SP 라이트 매더 루트 앤 버건디 크러쉬,3.15428944,3.435128174,2022-10-18,21.80601195,4.00350312,4,2.8775101,2022-10-14,3.711462713,2023-12-04,11.38104495,2.829028516,1129.242386,4.408748918,1,0,0,0,0,0,0,1,0,0,0
나이키 에어맥스 플라이니트 레이서 블랙 화이트,3.950208794,3.411652717,2022-08-18,22.63816926,3.977411166,2,2.865934357,2022-12-24,3.684989655,2023-12-29,12.23150305,1.656452944,938.1054899,-41.27263188,0,0,0,0,0,0,0,1,0,0,0
나이키 에어 줌 GT 컷 2 서밋 화이트,4.318662256,3.45533514,2022-08-04,22.82162879,3.9829695,3,2.879890218,2023-01-07,3.751317572,2023-04-16,11.49318014,2.590885735,861.9699974,32.30385773,0,0,0,0,0,0,0,1,0,0,0
나이키 ACG 로우케이트 울프 그레이 네이비,3.717219928,3.435128174,2022-07-18,23.04091696,3.955054933,4,2.867796915,2023-03-18,3.719101726,2024-05-17,11.41555536,1.898699836,659.4357485,14.391529,0,0,0,0,0,0,0,1,0,0,0
나이키 x 슈프림 샥스 라이드 2 SP 레드,3.440181509,3.484356771,2022-06-23,23.35677346,3.993599379,2,2.885242948,2024-05-15,3.800807396,2022-08-31,13.24112504,3.408852752,406.0683435,47.15187605,1,0,0,0,0,0,0,1,0,0,0
나이키 x 카시나 에어맥스 1 SP 원앙 오렌지 (스페셜 기프트),3.748677152,3.441755682,2022-06-04,23.59180307,3.980276767,2,2.876271394,2022-06-09,3.743818616,2023-05-12,11.73425232,3.108423687,765.128068,21.07924331,1,0,0,0,0,0,0,1,0,0,0
나이키 x 카시나 에어맥스 1 SP 원앙 파티클 그레이 (스페셜 기프트),3.708238868,3.446113327,2022-06-04,23.59180307,3.980276767,2,2.876271394,2022-06-22,3.750886156,2024-03-04,11.74767216,2.959697523,668.4314584,21.07924331,1,0,0,0,0,0,0,1,0,0,0
나이키 에어 모어 업템포 96 카피 앤 페이스트 화이트,4.559421723,3.459104674,2022-05-03,23.97840626,3.98503633,2,2.875349111,2022-06-12,3.732135525,2024-01-18,15.35694093,2.959697523,859.6732066,13.94315546,0,0,0,0,0,0,0,1,0,0,0
나이키 x 빌리 아일리시 에어포스 1 하이 '07 SP 머쉬룸,4.589657818,3.433597295,2022-04-25,24.07332574,3.9829695,2,2.876659899,2022-08-15,3.720836711,2023-09-21,18.0740412,3.905163676,1026.770608,20.19109517,1,0,0,0,0,0,0,1,0,0,0
(W) 나이키 에어포스 1 '07 로우 세일 화이트,3.533172204,3.450717709,2022-02-10,24.92109908,3.963849616,2,2.875300685,2024-01-22,3.754615531,2022-06-15,13.8760126,1.787027315,555.4813433,31.14317444,0,0,0,0,0,0,0,1,0,0,0
나이키 와플 트레이너 2 라이트 스모크 그레이 짐레드,4.04670244,3.420427107,2022-01-01,25.3584708,3.950066949,4,2.867003917,2023-04-15,3.711462713,2023-11-27,13.25006851,1.898699836,716.100532,15.85517105,0,0,0,0,0,0,0,1,0,0,0
나이키 ACG 마운틴 플라이 고어텍스 클레이 그린,4.537560477,3.451548179,2021-11-18,25.82433727,3.99438812,2,2.882439081,2024-05-02,3.750886156,2023-03-19,15.63353363,4.116410393,995.5143589,32.6268673,0,0,0,0,0,0,0,1,0,0,0
나이키 x 파타 에어맥스 1 노이즈 아쿠아,4.975627589,3.454622209,2021-11-04,25.9694193,3.977411166,2,2.878708957,2024-04-08,3.761847879,2024-04-18,18.14386795,4.43105099,648.8192942,32.47443031,1,0,0,0,0,0,0,1,0,0,0
